id,device_id,reading_time,pm25,db,co2,voc,no2,co,no,pm1,pm10,humidity,temprature,pressure,battery,signal,sv,ps,latitude,longitude,message_time
2031211,E831CD848A1C,2022-08-10 12:10:03.000,2.0,58.0,0.0,21.0,0.0,0.0,0.0,2.0,2.0,29.0,33.0,1016.0,4071.0,19,0.01.18,True,51226333N,00031905W,2022-10-08 13:08:49.000
6642333,E831CD848A1C,2023-01-06 05:31:05.000,1.0,43.0,0.0,238.0,0.0,0.0,0.0,1.0,2.0,86.0,7.0,1006.0,3524.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 06:02:36.000
5492119,E831CD848A1C,2022-11-13 01:51:08.000,23.0,40.0,0.0,39.0,0.0,0.0,0.0,21.0,23.0,82.0,14.0,1014.0,4087.0,16,0.01.18,True,51226305N,00031908W,2022-11-13 02:04:07.000
6642334,E831CD848A1C,2023-01-06 05:32:05.000,5.0,47.0,0.0,217.0,0.0,0.0,0.0,2.0,10.0,86.0,6.0,1006.0,3524.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 06:02:36.000
2030442,E831CD848A1C,2022-08-10 12:11:03.000,2.0,61.0,0.0,23.0,0.0,0.0,0.0,2.0,2.0,29.0,33.0,1016.0,4071.0,19,0.01.18,True,51226402N,00031914W,2022-10-08 13:00:55.000
6642374,E831CD848A1C,2023-01-06 05:37:05.000,1.0,44.0,0.0,41.0,0.0,0.0,0.0,1.0,1.0,87.0,7.0,1006.0,3516.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 06:02:59.000
5492121,E831CD848A1C,2022-11-13 01:53:08.000,23.0,38.0,0.0,40.0,0.0,0.0,0.0,21.0,24.0,82.0,14.0,1014.0,4087.0,16,0.01.18,True,51226305N,00031908W,2022-11-13 02:04:07.000
6642375,E831CD848A1C,2023-01-06 05:38:05.000,1.0,44.0,0.0,56.0,0.0,0.0,0.0,1.0,1.0,87.0,7.0,1006.0,3528.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 06:02:59.000
2031212,E831CD848A1C,2022-08-10 12:11:03.000,2.0,61.0,0.0,23.0,0.0,0.0,0.0,2.0,2.0,29.0,33.0,1016.0,4071.0,19,0.01.18,True,51226333N,00031905W,2022-10-08 13:08:49.000
6642414,E831CD848A1C,2023-01-06 05:42:05.000,0.0,49.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,87.0,6.0,1006.0,3528.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 06:03:22.000
5492203,E831CD848A1C,2022-11-13 01:55:08.000,22.0,40.0,0.0,43.0,0.0,0.0,0.0,20.0,23.0,82.0,14.0,1014.0,4087.0,16,0.01.18,True,51226305N,00031908W,2022-11-13 02:04:30.000
6642415,E831CD848A1C,2023-01-06 05:43:05.000,3.0,44.0,0.0,70.0,0.0,0.0,0.0,1.0,4.0,87.0,6.0,1006.0,3524.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 06:03:22.000
2031213,E831CD848A1C,2022-08-10 12:12:03.000,2.0,62.0,0.0,24.0,0.0,0.0,0.0,2.0,2.0,29.0,33.0,1016.0,4067.0,19,0.01.18,True,51226333N,00031905W,2022-10-08 13:08:49.000
6642452,E831CD848A1C,2023-01-06 05:45:05.000,1.0,44.0,0.0,43.0,0.0,0.0,0.0,1.0,1.0,87.0,6.0,1006.0,3528.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 06:03:45.000
5492204,E831CD848A1C,2022-11-13 01:56:08.000,22.0,39.0,0.0,43.0,0.0,0.0,0.0,20.0,23.0,82.0,14.0,1014.0,4087.0,16,0.01.18,True,51226305N,00031908W,2022-11-13 02:04:30.000
6642455,E831CD848A1C,2023-01-06 05:48:05.000,0.0,45.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,87.0,6.0,1006.0,3524.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 06:03:45.000
2031214,E831CD848A1C,2022-08-10 12:13:03.000,2.0,60.0,0.0,22.0,0.0,0.0,0.0,2.0,2.0,29.0,33.0,1016.0,4064.0,19,0.01.18,True,51226333N,00031905W,2022-10-08 13:08:49.000
6642492,E831CD848A1C,2023-01-06 05:50:05.000,2.0,44.0,0.0,76.0,0.0,0.0,0.0,1.0,4.0,87.0,7.0,1006.0,3528.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 06:04:08.000
5492205,E831CD848A1C,2022-11-13 01:57:08.000,23.0,38.0,0.0,44.0,0.0,0.0,0.0,21.0,24.0,82.0,14.0,1014.0,4087.0,16,0.01.18,True,51226305N,00031908W,2022-11-13 02:04:30.000
6642494,E831CD848A1C,2023-01-06 05:52:05.000,0.0,45.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,86.0,6.0,1006.0,3524.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 06:04:08.000
2031226,E831CD848A1C,2022-08-10 12:15:03.000,2.0,75.0,0.0,18.0,0.0,0.0,0.0,2.0,2.0,29.0,33.0,1016.0,4071.0,19,0.01.18,True,51226333N,00031905W,2022-10-08 13:09:14.000
6642495,E831CD848A1C,2023-01-06 05:53:05.000,3.0,44.0,0.0,287.0,0.0,0.0,0.0,1.0,5.0,86.0,6.0,1006.0,3528.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 06:04:08.000
5492206,E831CD848A1C,2022-11-13 01:58:08.000,23.0,38.0,0.0,47.0,0.0,0.0,0.0,21.0,23.0,82.0,14.0,1014.0,4087.0,16,0.01.18,True,51226305N,00031908W,2022-11-13 02:04:30.000
6642532,E831CD848A1C,2023-01-06 05:55:05.000,6.0,46.0,0.0,311.0,0.0,0.0,0.0,1.0,11.0,86.0,6.0,1006.0,3524.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 06:04:31.000
2030538,E831CD848A1C,2022-08-10 12:17:03.000,2.0,56.0,0.0,15.0,0.0,0.0,0.0,2.0,2.0,29.0,33.0,1016.0,4071.0,19,0.01.18,True,51226402N,00031914W,2022-10-08 13:01:19.000
6642533,E831CD848A1C,2023-01-06 05:56:05.000,6.0,48.0,0.0,211.0,0.0,0.0,0.0,1.0,11.0,86.0,6.0,1006.0,3528.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 06:04:31.000
5492237,E831CD848A1C,2022-11-13 02:04:53.000,,,,,,,,,,,,,,16,0.01.18,True,51226305N,00031908W,2022-11-13 02:04:53.000
6642534,E831CD848A1C,2023-01-06 05:57:05.000,2.0,44.0,0.0,305.0,0.0,0.0,0.0,1.0,4.0,86.0,7.0,1006.0,3524.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 06:04:31.000
2031228,E831CD848A1C,2022-08-10 12:17:03.000,2.0,56.0,0.0,15.0,0.0,0.0,0.0,2.0,2.0,29.0,33.0,1016.0,4071.0,19,0.01.18,True,51226333N,00031905W,2022-10-08 13:09:14.000
6642536,E831CD848A1C,2023-01-06 05:59:05.000,2.0,45.0,0.0,288.0,0.0,0.0,0.0,2.0,2.0,86.0,6.0,1006.0,3528.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 06:04:31.000
5493932,E831CD848A1C,2022-11-13 04:02:40.000,,,,,,,,,,,,,,16,0.01.18,True,",",",",2022-11-13 04:02:40.000
6642552,E831CD848A1C,2023-06-01 06:04:54.000,,,,,,,,,,,,,,19,0.01.18,False,51226412N,00031894W,2023-06-01 06:04:54.000
2031230,E831CD848A1C,2022-08-10 12:19:03.000,2.0,63.0,0.0,14.0,0.0,0.0,0.0,2.0,2.0,29.0,33.0,1016.0,4071.0,19,0.01.18,True,51226333N,00031905W,2022-10-08 13:09:14.000
6642671,E831CD848A1C,2023-01-06 06:00:05.000,0.0,44.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,86.0,6.0,1006.0,3524.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:00:18.000
5493978,E831CD848A1C,2022-11-13 03:01:01.000,20.0,39.0,0.0,52.0,0.0,0.0,0.0,18.0,20.0,82.0,14.0,1014.0,4087.0,16,0.01.18,True,",",",",2022-11-13 04:02:52.000
6642673,E831CD848A1C,2023-01-06 06:02:08.000,1.0,45.0,0.0,95.0,0.0,0.0,0.0,1.0,1.0,87.0,7.0,1006.0,3524.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:00:18.000
2031237,E831CD848A1C,2022-08-10 12:21:03.000,2.0,56.0,0.0,13.0,0.0,0.0,0.0,2.0,2.0,29.0,33.0,1016.0,4071.0,19,0.01.18,True,51226333N,00031905W,2022-10-08 13:09:40.000
6642675,E831CD848A1C,2023-01-06 06:04:05.000,1.0,46.0,0.0,108.0,0.0,0.0,0.0,1.0,1.0,87.0,6.0,1006.0,3516.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:00:18.000
5493979,E831CD848A1C,2022-11-13 03:02:01.000,19.0,38.0,0.0,44.0,0.0,0.0,0.0,17.0,20.0,82.0,14.0,1013.0,4087.0,16,0.01.18,True,",",",",2022-11-13 04:02:52.000
6642716,E831CD848A1C,2023-01-06 06:05:05.000,0.0,47.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,87.0,6.0,1006.0,3516.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:00:41.000
2031239,E831CD848A1C,2022-08-10 12:23:03.000,2.0,56.0,0.0,14.0,0.0,0.0,0.0,2.0,2.0,28.0,34.0,1016.0,4064.0,19,0.01.18,True,51226333N,00031905W,2022-10-08 13:09:40.000
6642717,E831CD848A1C,2023-01-06 06:06:05.000,0.0,45.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,87.0,6.0,1006.0,3500.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:00:41.000
5494063,E831CD848A1C,2022-11-13 03:07:01.000,19.0,38.0,0.0,39.0,0.0,0.0,0.0,18.0,20.0,82.0,14.0,1013.0,4087.0,16,0.01.18,True,51226395N,00031896W,2022-11-13 04:03:14.000
6642718,E831CD848A1C,2023-01-06 06:07:05.000,0.0,45.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,87.0,7.0,1006.0,3516.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:00:41.000
2031266,E831CD848A1C,2022-08-10 12:23:03.000,2.0,56.0,0.0,14.0,0.0,0.0,0.0,2.0,2.0,28.0,34.0,1016.0,4064.0,18,0.01.18,True,51226364N,00031905W,2022-10-08 13:11:19.000
6642719,E831CD848A1C,2023-01-06 06:08:05.000,3.0,44.0,0.0,250.0,0.0,0.0,0.0,1.0,5.0,87.0,7.0,1006.0,3540.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:00:41.000
5494064,E831CD848A1C,2022-11-13 03:08:01.000,18.0,40.0,0.0,40.0,0.0,0.0,0.0,17.0,18.0,82.0,14.0,1014.0,4099.0,16,0.01.18,True,51226395N,00031896W,2022-11-13 04:03:14.000
6642720,E831CD848A1C,2023-01-06 06:09:05.000,3.0,46.0,0.0,218.0,0.0,0.0,0.0,1.0,5.0,87.0,6.0,1006.0,3524.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:00:41.000
2031240,E831CD848A1C,2022-08-10 12:24:03.000,2.0,54.0,0.0,14.0,0.0,0.0,0.0,2.0,2.0,28.0,34.0,1016.0,4071.0,19,0.01.18,True,51226333N,00031905W,2022-10-08 13:09:40.000
6642756,E831CD848A1C,2023-01-06 06:10:05.000,0.0,46.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,87.0,7.0,1006.0,3516.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:01:04.000
5494065,E831CD848A1C,2022-11-13 03:09:01.000,18.0,40.0,0.0,41.0,0.0,0.0,0.0,17.0,19.0,82.0,14.0,1013.0,4087.0,16,0.01.18,True,51226395N,00031896W,2022-11-13 04:03:14.000
6642760,E831CD848A1C,2023-01-06 06:14:05.000,8.0,45.0,0.0,180.0,0.0,0.0,0.0,2.0,15.0,87.0,7.0,1006.0,3516.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:01:04.000
2031267,E831CD848A1C,2022-08-10 12:24:03.000,2.0,54.0,0.0,14.0,0.0,0.0,0.0,2.0,2.0,28.0,34.0,1016.0,4071.0,18,0.01.18,True,51226364N,00031905W,2022-10-08 13:11:19.000
6642796,E831CD848A1C,2023-01-06 06:15:05.000,3.0,45.0,0.0,266.0,0.0,0.0,0.0,1.0,5.0,87.0,6.0,1006.0,3524.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:01:27.000
5494162,E831CD848A1C,2022-11-13 03:12:01.000,19.0,38.0,0.0,44.0,0.0,0.0,0.0,17.0,19.0,81.0,14.0,1014.0,4087.0,16,0.01.18,True,51226395N,00031896W,2022-11-13 04:03:38.000
6642797,E831CD848A1C,2023-01-06 06:16:05.000,3.0,44.0,0.0,307.0,0.0,0.0,0.0,1.0,5.0,87.0,7.0,1006.0,3528.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:01:27.000
2030687,E831CD848A1C,2022-08-10 12:26:03.000,2.0,64.0,0.0,18.0,0.0,0.0,0.0,2.0,2.0,27.0,34.0,1016.0,4071.0,19,0.01.18,True,51226402N,00031914W,2022-10-08 13:02:09.000
6642798,E831CD848A1C,2023-01-06 06:17:14.000,2.0,46.0,0.0,225.0,0.0,0.0,0.0,1.0,4.0,87.0,7.0,1006.0,3524.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:01:27.000
5494164,E831CD848A1C,2022-11-13 03:14:01.000,18.0,38.0,0.0,47.0,0.0,0.0,0.0,17.0,18.0,81.0,14.0,1013.0,4087.0,16,0.01.18,True,51226395N,00031896W,2022-11-13 04:03:38.000
6642800,E831CD848A1C,2023-01-06 06:19:05.000,0.0,45.0,0.0,339.0,0.0,0.0,0.0,0.0,0.0,87.0,6.0,1006.0,3524.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:01:27.000
2031270,E831CD848A1C,2022-08-10 12:27:03.000,2.0,55.0,0.0,17.0,0.0,0.0,0.0,1.0,2.0,28.0,34.0,1016.0,4067.0,18,0.01.18,True,51226364N,00031905W,2022-10-08 13:11:46.000
6642836,E831CD848A1C,2023-01-06 06:20:05.000,4.0,47.0,0.0,401.0,0.0,0.0,0.0,1.0,8.0,87.0,7.0,1006.0,3528.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:01:50.000
5494263,E831CD848A1C,2022-11-13 03:19:01.000,18.0,38.0,0.0,50.0,0.0,0.0,0.0,17.0,18.0,81.0,14.0,1013.0,4087.0,16,0.01.18,True,51226395N,00031896W,2022-11-13 04:04:01.000
6642837,E831CD848A1C,2023-01-06 06:21:05.000,8.0,46.0,0.0,368.0,0.0,0.0,0.0,2.0,16.0,87.0,7.0,1006.0,3524.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:01:50.000
2031272,E831CD848A1C,2022-08-10 12:29:03.000,2.0,56.0,0.0,17.0,0.0,0.0,0.0,2.0,2.0,27.0,34.0,1016.0,4064.0,18,0.01.18,True,51226364N,00031905W,2022-10-08 13:11:46.000
6642838,E831CD848A1C,2023-01-06 06:22:05.000,1.0,46.0,0.0,373.0,0.0,0.0,0.0,1.0,1.0,87.0,7.0,1006.0,3528.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:01:50.000
5494349,E831CD848A1C,2022-11-13 03:21:01.000,18.0,39.0,0.0,52.0,0.0,0.0,0.0,17.0,18.0,81.0,14.0,1013.0,4087.0,16,0.01.18,True,51226395N,00031896W,2022-11-13 04:04:24.000
6642839,E831CD848A1C,2023-01-06 06:23:05.000,0.0,46.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,87.0,7.0,1006.0,3528.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:01:50.000
2030756,E831CD848A1C,2022-08-10 12:30:03.000,2.0,55.0,0.0,20.0,0.0,0.0,0.0,2.0,2.0,27.0,34.0,1016.0,4071.0,18,0.01.18,True,51226402N,00031914W,2022-10-08 13:02:32.000
6642840,E831CD848A1C,2023-01-06 06:24:05.000,7.0,46.0,0.0,415.0,0.0,0.0,0.0,2.0,14.0,87.0,6.0,1006.0,3516.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:01:50.000
5494421,E831CD848A1C,2022-11-13 03:25:01.000,19.0,40.0,0.0,55.0,0.0,0.0,0.0,17.0,19.0,81.0,14.0,1013.0,4087.0,16,0.01.18,True,51226395N,00031896W,2022-11-13 04:04:47.000
6642876,E831CD848A1C,2023-01-06 06:25:05.000,0.0,47.0,0.0,339.0,0.0,0.0,0.0,0.0,0.0,87.0,6.0,1006.0,3516.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:02:12.000
2031274,E831CD848A1C,2022-08-10 12:30:03.000,2.0,55.0,0.0,20.0,0.0,0.0,0.0,2.0,2.0,27.0,34.0,1016.0,4071.0,18,0.01.18,True,51226364N,00031905W,2022-10-08 13:12:11.000
6642877,E831CD848A1C,2023-01-06 06:26:05.000,0.0,50.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,87.0,7.0,1006.0,3516.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:02:12.000
5494422,E831CD848A1C,2022-11-13 03:26:01.000,18.0,40.0,0.0,56.0,0.0,0.0,0.0,17.0,19.0,81.0,14.0,1013.0,4087.0,16,0.01.18,True,51226395N,00031896W,2022-11-13 04:04:47.000
6642880,E831CD848A1C,2023-01-06 06:29:05.000,5.0,47.0,0.0,397.0,0.0,0.0,0.0,1.0,10.0,87.0,6.0,1006.0,3516.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:02:12.000
2031275,E831CD848A1C,2022-08-10 12:31:03.000,2.0,56.0,0.0,20.0,0.0,0.0,0.0,2.0,2.0,27.0,34.0,1016.0,4071.0,18,0.01.18,True,51226364N,00031905W,2022-10-08 13:12:11.000
6642916,E831CD848A1C,2023-01-06 06:30:05.000,4.0,46.0,0.0,429.0,0.0,0.0,0.0,1.0,8.0,87.0,6.0,1006.0,3524.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:02:36.000
5494446,E831CD848A1C,2022-11-13 03:31:01.000,20.0,41.0,0.0,53.0,0.0,0.0,0.0,18.0,20.0,82.0,14.0,1013.0,4087.0,16,0.01.18,True,51226395N,00031896W,2022-11-13 04:05:10.000
6642917,E831CD848A1C,2023-01-06 06:31:05.000,0.0,49.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,87.0,7.0,1006.0,3524.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:02:36.000
2031276,E831CD848A1C,2022-08-10 12:32:03.000,2.0,58.0,0.0,22.0,0.0,0.0,0.0,2.0,2.0,27.0,34.0,1015.0,4064.0,18,0.01.18,True,51226364N,00031905W,2022-10-08 13:12:11.000
6642919,E831CD848A1C,2023-01-06 06:33:05.000,1.0,46.0,0.0,478.0,0.0,0.0,0.0,1.0,2.0,87.0,6.0,1006.0,3516.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:02:36.000
5494447,E831CD848A1C,2022-11-13 03:32:01.000,19.0,41.0,0.0,53.0,0.0,0.0,0.0,18.0,20.0,81.0,14.0,1013.0,4087.0,16,0.01.18,True,51226395N,00031896W,2022-11-13 04:05:10.000
6642920,E831CD848A1C,2023-01-06 06:34:05.000,0.0,48.0,0.0,414.0,0.0,0.0,0.0,0.0,0.0,87.0,6.0,1006.0,3516.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:02:36.000
2031321,E831CD848A1C,2022-08-10 12:35:03.000,2.0,55.0,0.0,22.0,0.0,0.0,0.0,2.0,2.0,28.0,34.0,1016.0,4067.0,18,0.01.18,True,51226356N,00031900W,2022-10-08 13:14:50.000
6642969,E831CD848A1C,2023-01-06 06:38:05.000,3.0,47.0,0.0,337.0,0.0,0.0,0.0,2.0,5.0,87.0,7.0,1006.0,3516.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:02:59.000
5494448,E831CD848A1C,2022-11-13 03:33:01.000,19.0,41.0,0.0,53.0,0.0,0.0,0.0,18.0,20.0,81.0,14.0,1013.0,4087.0,16,0.01.18,True,51226395N,00031896W,2022-11-13 04:05:10.000
6643006,E831CD848A1C,2023-01-06 06:40:05.000,0.0,54.0,0.0,277.0,0.0,0.0,0.0,0.0,0.0,87.0,6.0,1006.0,3532.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:03:22.000
2030838,E831CD848A1C,2022-08-10 12:36:03.000,2.0,54.0,0.0,23.0,0.0,0.0,0.0,2.0,2.0,28.0,34.0,1015.0,4064.0,18,0.01.18,True,51226402N,00031914W,2022-10-08 13:02:57.000
6643008,E831CD848A1C,2023-01-06 06:42:05.000,0.0,48.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,87.0,6.0,1006.0,3528.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:03:22.000
5494457,E831CD848A1C,2022-11-13 03:35:01.000,19.0,41.0,0.0,53.0,0.0,0.0,0.0,17.0,19.0,81.0,14.0,1013.0,4087.0,16,0.01.18,True,51226395N,00031896W,2022-11-13 04:05:33.000
6643010,E831CD848A1C,2023-01-06 06:44:05.000,1.0,49.0,0.0,297.0,0.0,0.0,0.0,1.0,2.0,87.0,6.0,1006.0,3528.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:03:22.000
2031323,E831CD848A1C,2022-08-10 12:37:03.000,2.0,56.0,0.0,26.0,0.0,0.0,0.0,2.0,2.0,27.0,34.0,1016.0,4056.0,18,0.01.18,True,51226356N,00031900W,2022-10-08 13:14:50.000
6643057,E831CD848A1C,2023-01-06 06:46:05.000,2.0,48.0,0.0,248.0,0.0,0.0,0.0,2.0,2.0,87.0,6.0,1006.0,3516.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:03:45.000
5494458,E831CD848A1C,2022-11-13 03:36:01.000,18.0,40.0,0.0,53.0,0.0,0.0,0.0,16.0,19.0,81.0,14.0,1013.0,4087.0,16,0.01.18,True,51226395N,00031896W,2022-11-13 04:05:33.000
6643058,E831CD848A1C,2023-01-06 06:47:05.000,3.0,54.0,0.0,293.0,0.0,0.0,0.0,1.0,5.0,87.0,6.0,1006.0,3516.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:03:45.000
2030840,E831CD848A1C,2022-08-10 12:38:03.000,2.0,59.0,0.0,25.0,0.0,0.0,0.0,2.0,2.0,27.0,34.0,1015.0,4071.0,18,0.01.18,True,51226402N,00031914W,2022-10-08 13:02:57.000
6643060,E831CD848A1C,2023-01-06 06:49:05.000,3.0,50.0,0.0,407.0,0.0,0.0,0.0,1.0,4.0,87.0,6.0,1006.0,3516.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:03:45.000
5494459,E831CD848A1C,2022-11-13 03:37:01.000,19.0,38.0,0.0,56.0,0.0,0.0,0.0,17.0,19.0,81.0,14.0,1013.0,4079.0,16,0.01.18,True,51226395N,00031896W,2022-11-13 04:05:33.000
6643097,E831CD848A1C,2023-01-06 06:51:05.000,1.0,47.0,0.0,457.0,0.0,0.0,0.0,1.0,1.0,87.0,6.0,1006.0,3516.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:04:08.000
2031292,E831CD848A1C,2022-08-10 12:38:03.000,2.0,59.0,0.0,25.0,0.0,0.0,0.0,2.0,2.0,27.0,34.0,1015.0,4071.0,18,0.01.18,True,51226364N,00031905W,2022-10-08 13:12:36.000
6643098,E831CD848A1C,2023-01-06 06:52:05.000,0.0,49.0,0.0,469.0,0.0,0.0,0.0,0.0,0.0,87.0,6.0,1006.0,3516.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:04:08.000
5494467,E831CD848A1C,2022-11-13 03:40:01.000,19.0,38.0,0.0,58.0,0.0,0.0,0.0,17.0,20.0,81.0,14.0,1013.0,4087.0,16,0.01.18,True,51226395N,00031896W,2022-11-13 04:05:55.000
6643099,E831CD848A1C,2023-01-06 06:53:05.000,4.0,50.0,0.0,478.0,0.0,0.0,0.0,2.0,7.0,87.0,6.0,1006.0,3516.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:04:08.000
2030841,E831CD848A1C,2022-08-10 12:39:11.000,2.0,66.0,0.0,23.0,0.0,0.0,0.0,2.0,2.0,27.0,34.0,1016.0,4056.0,18,0.01.18,True,51226402N,00031914W,2022-10-08 13:02:57.000
6643100,E831CD848A1C,2023-01-06 06:54:05.000,0.0,50.0,0.0,482.0,0.0,0.0,0.0,0.0,0.0,87.0,6.0,1006.0,3516.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:04:08.000
5494468,E831CD848A1C,2022-11-13 03:41:11.000,18.0,39.0,0.0,63.0,0.0,0.0,0.0,17.0,19.0,81.0,14.0,1013.0,4087.0,16,0.01.18,True,51226395N,00031896W,2022-11-13 04:05:55.000
6643141,E831CD848A1C,2023-01-06 06:55:05.000,5.0,50.0,0.0,472.0,0.0,0.0,0.0,1.0,8.0,87.0,5.0,1006.0,3516.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 07:04:31.000
2030907,E831CD848A1C,2022-08-10 12:40:02.000,2.0,59.0,0.0,21.0,0.0,0.0,0.0,2.0,2.0,27.0,34.0,1015.0,4064.0,18,0.01.18,True,51226402N,00031914W,2022-10-08 13:03:22.000
6643295,E831CD848A1C,2023-01-06 07:00:05.000,3.0,46.0,0.0,484.0,0.0,0.0,0.0,1.0,5.0,87.0,5.0,1006.0,3516.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 08:00:18.000
5494469,E831CD848A1C,2022-11-13 03:42:01.000,19.0,38.0,0.0,62.0,0.0,0.0,0.0,17.0,20.0,81.0,14.0,1013.0,4087.0,16,0.01.18,True,51226395N,00031896W,2022-11-13 04:05:55.000
6643298,E831CD848A1C,2023-01-06 07:03:07.000,1.0,50.0,0.0,466.0,0.0,0.0,0.0,1.0,1.0,88.0,6.0,1006.0,3516.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 08:00:18.000
2031337,E831CD848A1C,2022-08-10 12:41:02.000,2.0,61.0,0.0,21.0,0.0,0.0,0.0,2.0,2.0,27.0,34.0,1016.0,4056.0,18,0.01.18,True,51226356N,00031900W,2022-10-08 13:15:18.000
6643299,E831CD848A1C,2023-01-06 07:04:05.000,6.0,51.0,0.0,475.0,0.0,0.0,0.0,2.0,12.0,88.0,6.0,1006.0,3508.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 08:00:18.000
5494477,E831CD848A1C,2022-11-13 03:45:01.000,20.0,40.0,0.0,54.0,0.0,0.0,0.0,18.0,21.0,82.0,14.0,1013.0,4087.0,16,0.01.18,True,51226395N,00031896W,2022-11-13 04:06:19.000
6643335,E831CD848A1C,2023-01-06 07:05:05.000,1.0,49.0,0.0,463.0,0.0,0.0,0.0,1.0,1.0,88.0,6.0,1006.0,3508.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 08:00:41.000
2030909,E831CD848A1C,2022-08-10 12:42:02.000,2.0,59.0,0.0,21.0,0.0,0.0,0.0,2.0,2.0,26.0,34.0,1015.0,4071.0,18,0.01.18,True,51226402N,00031914W,2022-10-08 13:03:22.000
6643338,E831CD848A1C,2023-01-06 07:08:05.000,3.0,54.0,0.0,447.0,0.0,0.0,0.0,1.0,6.0,88.0,6.0,1006.0,3516.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 08:00:41.000
5494478,E831CD848A1C,2022-11-13 03:46:01.000,20.0,40.0,0.0,52.0,0.0,0.0,0.0,18.0,20.0,82.0,14.0,1013.0,4087.0,16,0.01.18,True,51226395N,00031896W,2022-11-13 04:06:19.000
6643339,E831CD848A1C,2023-01-06 07:09:05.000,2.0,55.0,0.0,478.0,0.0,0.0,0.0,1.0,4.0,88.0,7.0,1006.0,3516.0,19,0.01.18,False,51226412N,00031894W,2023-06-01 08:00:41.000
